pipeline,clique_preferred_id,clique_preferred_label,clique_biolink_type,change_kind,added_kind,added_id,added_id_label,added_id_biolink_type,would_be_added,needs_biolink_registration,biolink_registration_note,equivalent_ids
disease,MONDO:0007793,hypochondroplasia,biolink:Disease,expanded,preexisting,GARD:6724,Hypochondroplasia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007793|DOID:0080041|DOID:0111158|DOID:4480|OMIM:146000|orphanet:429|UMLS:C0001080|UMLS:C0410529|UMLS:C2674173|MESH:C531599|MESH:C562937|MESH:D000130|MEDDRA:10000452|MEDDRA:10000453|MEDDRA:10020967|MEDDRA:10082394|NCIT:C118697|NCIT:C34345|SNOMEDCT:205468002|MEDGEN:98376|ICD10:Q77.4|GARD:6724|GARD:8173|GARD:9443|MIM:100800|MIM:146000|MIM:616482|ORDO:429|ORDO:85165|SNOMEDCT_US_2025_09_01:205468002|SNOMEDCT_US_2025_09_01:268273004|SNOMEDCT_US_2025_09_01:699870002|http://id.who.int/icd/entity/1930265486
disease,MONDO:0007793,hypochondroplasia,biolink:Disease,expanded,preexisting,GARD:8173,Achondroplasia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007793|DOID:0080041|DOID:0111158|DOID:4480|OMIM:146000|orphanet:429|UMLS:C0001080|UMLS:C0410529|UMLS:C2674173|MESH:C531599|MESH:C562937|MESH:D000130|MEDDRA:10000452|MEDDRA:10000453|MEDDRA:10020967|MEDDRA:10082394|NCIT:C118697|NCIT:C34345|SNOMEDCT:205468002|MEDGEN:98376|ICD10:Q77.4|GARD:6724|GARD:8173|GARD:9443|MIM:100800|MIM:146000|MIM:616482|ORDO:429|ORDO:85165|SNOMEDCT_US_2025_09_01:205468002|SNOMEDCT_US_2025_09_01:268273004|SNOMEDCT_US_2025_09_01:699870002|http://id.who.int/icd/entity/1930265486
disease,MONDO:0007793,hypochondroplasia,biolink:Disease,expanded,preexisting,GARD:9443,Severe achondroplasia-developmental delay-acanthosis nigricans syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007793|DOID:0080041|DOID:0111158|DOID:4480|OMIM:146000|orphanet:429|UMLS:C0001080|UMLS:C0410529|UMLS:C2674173|MESH:C531599|MESH:C562937|MESH:D000130|MEDDRA:10000452|MEDDRA:10000453|MEDDRA:10020967|MEDDRA:10082394|NCIT:C118697|NCIT:C34345|SNOMEDCT:205468002|MEDGEN:98376|ICD10:Q77.4|GARD:6724|GARD:8173|GARD:9443|MIM:100800|MIM:146000|MIM:616482|ORDO:429|ORDO:85165|SNOMEDCT_US_2025_09_01:205468002|SNOMEDCT_US_2025_09_01:268273004|SNOMEDCT_US_2025_09_01:699870002|http://id.who.int/icd/entity/1930265486
disease,MONDO:0007803,multiple system atrophy,biolink:Disease,expanded,preexisting,GARD:7079,Multiple system atrophy,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007803|DOID:4752|orphanet:102|EFO:1001050|UMLS:C0037019|UMLS:C0393571|MESH:D012791|MESH:D019578|MEDDRA:10003836|MEDDRA:10036799|MEDDRA:10040623|MEDDRA:10064060|NCIT:C84909|SNOMEDCT:230297002|MEDGEN:98276|GARD:7079|SNOMEDCT_US_2025_09_01:16576004|SNOMEDCT_US_2025_09_01:230297002|http://id.who.int/icd/entity/1890931931
disease,MONDO:0007804,Pallister-Hall syndrome,biolink:Disease,expanded,preexisting,GARD:7305,Pallister-Hall syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007804|DOID:9248|OMIM:146510|orphanet:672|UMLS:C0265220|MESH:D054975|MEDDRA:10089178|NCIT:C84987|SNOMEDCT:56677004|MEDGEN:120514|GARD:7305|MIM:146510|SNOMEDCT_US_2025_09_01:56677004|http://id.who.int/icd/entity/1845613381
disease,MONDO:0007810,autosomal dominant ichthyosis vulgaris,biolink:Disease,expanded,preexisting,GARD:6752,Ichthyosis vulgaris,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007810|DOID:1702|OMIM:146700|UMLS:C0079584|UMLS:C0432300|MESH:D016112|MEDDRA:10021204|NCIT:C84778|SNOMEDCT:254157005|SNOMEDCT:254158000|MEDGEN:609440|ICD10:Q80.0|GARD:6752|ICD10CM:Q80.0|MIM:146700|SNOMEDCT_US_2025_09_01:205551004
disease,MONDO:0007813,superficial epidermolytic ichthyosis,biolink:Disease,expanded,preexisting,GARD:2966,Ichthyosis bullosa of Siemens,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007813|DOID:0060877|OMIM:146800|orphanet:455|UMLS:C0432306|MESH:D053560|NCIT:C84777|SNOMEDCT:254169002|MEDGEN:98153|GARD:2966|MIM:146800|ORDO:455|SNOMEDCT_US_2025_09_01:254169002|http://id.who.int/icd/entity/842172475
disease,MONDO:0007818,"hyper-IgE recurrent infection syndrome 1, autosomal dominant",biolink:Disease,expanded,preexisting,GARD:6800,"Hyper-IgE recurrent infection syndrome 1, autosomal dominant",biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007818|DOID:3261|OMIM:147060|orphanet:2314|UMLS:C1840265|UMLS:C2936739|MESH:C564135|MESH:C567925|MESH:D007589|MEDDRA:10023196|MEDDRA:10051063|NCIT:C126342|SNOMEDCT:1351326006|SNOMEDCT:50926003|MEDGEN:445391|GARD:6800|MIM:147060|ORDO:2314|SNOMEDCT_US_2025_09_01:50926003
disease,MONDO:0007827,inclusion body myositis,biolink:Disease,expanded,preexisting,GARD:3896,Inclusion body myositis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007827|DOID:3429|OMIM:147421|orphanet:611|EFO:0007323|UMLS:C0238190|MESH:D018979|MEDDRA:10066407|NCIT:C84786|SNOMEDCT:72315009|MEDGEN:68659|ICD10:G72.41|ICD9:359.71|GARD:3896|ICD10CM:G72.41|MIM:147421|ORDO:611|SNOMEDCT_US_2025_09_01:72315009
disease,MONDO:0007836,IVIC syndrome,biolink:Disease,expanded,preexisting,GARD:269,Oculootoradial syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007836|DOID:0111381|OMIM:147750|orphanet:2307|UMLS:C1327918|MESH:C535544|SNOMEDCT:722019000|MEDGEN:233003|GARD:269|MIM:147750|ORDO:2307|SNOMEDCT_US_2025_09_01:722019000
disease,MONDO:0007838,Jacobsen syndrome,biolink:Disease,expanded,preexisting,GARD:307,11q partial monosomy syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007838|DOID:0111723|OMIM:147791|orphanet:2308|UMLS:C0795841|MESH:D054868|MEDDRA:10089842|NCIT:C75457|SNOMEDCT:715438008|MEDGEN:162878|GARD:307|MIM:147791|ORDO:2308|http://id.who.int/icd/entity/27788176
disease,MONDO:0007841,coxopodopatellar syndrome,biolink:Disease,expanded,preexisting,GARD:3030,Coxopodopatellar syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007841|DOID:0111382|OMIM:147891|orphanet:1509|UMLS:C1840061|UMLS:C1868581|MESH:C535540|MESH:C536307|MEDDRA:10086423|SNOMEDCT:720752007|MEDGEN:333474|GARD:3030|MIM:147891|ORDO:1509|SNOMEDCT_US_2025_09_01:720752007|http://id.who.int/icd/entity/794154672
disease,MONDO:0007846,KBG syndrome,biolink:Disease,expanded,preexisting,GARD:82,KBG syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007846|DOID:14780|OMIM:148050|orphanet:2332|UMLS:C0220687|MESH:C537015|MEDDRA:10084411|SNOMEDCT:711156009|MEDGEN:66317|GARD:82|MIM:148050|ORDO:2332|SNOMEDCT_US_2025_09_01:711156009|http://id.who.int/icd/entity/465550090
disease,MONDO:0007848,autosomal dominant keratitis,biolink:Disease,expanded,preexisting,GARD:3089,Autosomal dominant keratitis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007848|DOID:0111383|OMIM:148190|orphanet:2334|UMLS:C1835698|MESH:C537022|SNOMEDCT:715339004|MEDGEN:332039|GARD:3089|MIM:148190|ORDO:2334|SNOMEDCT_US_2025_09_01:715339004|http://id.who.int/icd/entity/682617640
disease,MONDO:0007852,palmoplantar keratoderma-deafness syndrome,biolink:Disease,expanded,preexisting,GARD:3094,Palmoplantar keratoderma-deafness syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007852|DOID:0111505|OMIM:148350|orphanet:2202|UMLS:C1835672|MESH:C536152|SNOMEDCT:722203001|MEDGEN:332030|GARD:3094|MIM:148350|ORDO:2202|SNOMEDCT_US_2025_09_01:722203001
disease,MONDO:0007856,palmoplantar keratoderma-esophageal carcinoma syndrome,biolink:Disease,expanded,preexisting,GARD:3102,Palmoplantar keratoderma-esophageal carcinoma syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007856|DOID:0111506|OMIM:148500|orphanet:2198|UMLS:C1835664|MESH:C536164|SNOMEDCT:111030006|MEDGEN:324338|GARD:3102|MIM:148500|ORDO:2198|SNOMEDCT_US_2025_09_01:111030006
disease,MONDO:0007859,"palmoplantar keratoderma i, striate, focal, or diffuse",biolink:Disease,expanded,preexisting,GARD:9172,"Palmoplantar keratoderma i, striate, focal, or diffuse",biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007859|DOID:0081108|OMIM:148700|UMLS:C2931122|MESH:C536162|MEDGEN:419717|GARD:9172|MIM:148700|ORDO:369999|ORDO:370002
disease,MONDO:0007860,focal palmoplantar and gingival keratoderma,biolink:Disease,expanded,preexisting,GARD:3098,Focal palmoplantar and gingival keratoderma,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007860|DOID:0070553|OMIM:148730|orphanet:2200|UMLS:C1835650|MESH:C536157|SNOMEDCT:764963007|MEDGEN:372097|GARD:3098|MIM:148730|ORDO:2200|SNOMEDCT_US_2025_09_01:764963007
disease,MONDO:0007862,Waardenburg syndrome type 3,biolink:Disease,expanded,preexisting,GARD:5525,Waardenburg syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007862|DOID:0110948|DOID:9258|OMIM:148820|orphanet:896|UMLS:C0079661|UMLS:C1847800|UMLS:C3266898|MESH:D014849|MEDDRA:10069203|NCIT:C75008|NCIT:C85222|SNOMEDCT:1010606009|SNOMEDCT:237918004|SNOMEDCT:47434006|MEDGEN:86948|GARD:5525|MIM:193500|MIM:PS193500|ORDO:3440|ORDO:894|ORDO:895|SNOMEDCT_US_2025_09_01:1010606009|SNOMEDCT_US_2025_09_01:190695000|SNOMEDCT_US_2025_09_01:47434006|http://id.who.int/icd/entity/847608197
disease,MONDO:0007868,hyperekplexia 1,biolink:Disease,expanded,preexisting,GARD:3129,Hereditary hyperekplexia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007868|DOID:0060695|DOID:0060696|DOID:0060697|DOID:0060698|OMIM:149400|UMLS:C4551954|MESH:D000071017|MEDGEN:1647581|ICD10:G25.8|GARD:3129|MIM:149400|MIM:614618|MIM:614619|MIM:PS149400|ORDO:3197
disease,MONDO:0007874,trichorhinophalangeal syndrome type II,biolink:Disease,expanded,preexisting,GARD:7801,Langer-Giedion syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007874|DOID:4998|OMIM:150230|orphanet:502|UMLS:C0023003|MESH:D015826|MEDDRA:10050638|NCIT:C75118|SNOMEDCT:41069008|MEDGEN:6009|GARD:7801|MIM:150230|ORDO:502|SNOMEDCT_US_2025_09_01:41069008|http://id.who.int/icd/entity/315453775
disease,MONDO:0007875,Larsen syndrome,biolink:Disease,expanded,preexisting,GARD:6860,Larsen syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007875|DOID:14764|OMIM:150250|orphanet:503|UMLS:C0175778|MESH:C580241|MEDDRA:10073856|SNOMEDCT:63387002|MEDGEN:104500|GARD:6860|MIM:150250|http://id.who.int/icd/entity/607849551
disease,MONDO:0007878,congenital laryngomalacia,biolink:Disease,expanded,preexisting,GARD:6865,Congenital laryngomalacia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007878|DOID:0080833|OMIM:150280|orphanet:2373|UMLS:C0264303|UMLS:C0345160|MESH:D055092|MEDDRA:10060786|NCIT:C98971|SNOMEDCT:253737007|SNOMEDCT:38086007|MEDGEN:120500|ICD10:Q31.5|HP:0001601|GARD:6865|ICD10CM:Q31.5|MIM:150280|ORDO:2373|SNOMEDCT_US_2025_09_01:253737007|http://id.who.int/icd/entity/64182721
disease,MONDO:0007885,Legg-Calve-Perthes disease,biolink:Disease,expanded,preexisting,GARD:6874,Legg-Calve-Perthes disease,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007885|DOID:14415|OMIM:150600|orphanet:2380|UMLS:C0022441|UMLS:C0023234|UMLS:C1442965|MESH:D007873|MEDDRA:10007041|MEDDRA:10034735|MEDDRA:10081350|MEDDRA:10086281|NCIT:C34766|SNOMEDCT:111255008|SNOMEDCT:15739006|SNOMEDCT:240241003|MEDGEN:730669|ICD10:M91.1|ICD10:M91.2|HP:0005743|GARD:6874|MIM:150600|SNOMEDCT_US_2025_09_01:15739006|SNOMEDCT_US_2025_09_01:240241003
disease,MONDO:0007892,Lenz-Majewski hyperostotic dwarfism,biolink:Disease,expanded,preexisting,GARD:3223,Lenz-Majewski hyperostosis syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007892|DOID:0111507|OMIM:151050|orphanet:2658|UMLS:C0432269|MESH:C537115|NCIT:C220020|SNOMEDCT:1393001|MEDGEN:98483|GARD:3223|MIM:151050|ORDO:2658|SNOMEDCT_US_2025_09_01:1393001|http://id.who.int/icd/entity/1509425242
disease,MONDO:0007893,Noonan syndrome with multiple lentigines,biolink:Disease,expanded,preexisting,GARD:1100,Noonan syndrome with multiple lentigines,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007893|DOID:14291|OMIM.PS:151100|orphanet:500|UMLS:C0175704|MESH:D044542|MEDDRA:10057210|MEDDRA:10062901|NCIT:C84820|SNOMEDCT:111306001|MEDGEN:104494|GARD:1100|MIM:PS151100|ORDO:500|SNOMEDCT_US_2025_09_01:111306001|http://id.who.int/icd/entity/939197023
disease,MONDO:0007895,"platyspondylic dysplasia, Torrance type",biolink:Disease,expanded,preexisting,GARD:4382,"Platyspondylic dysplasia, Torrance type",biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007895|DOID:0111508|OMIM:151210|orphanet:85166|UMLS:C1835437|MESH:C563627|MEDGEN:331974|GARD:4382|MIM:151210|ORDO:85166|http://id.who.int/icd/entity/263213426
disease,MONDO:0007896,acute monocytic leukemia,biolink:Disease,expanded,preexisting,GARD:525,Acute monocytic leukemia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007896|DOID:8864|OMIM:151380|orphanet:514|EFO:0000221|UMLS:C0023465|UMLS:C0457334|MESH:D007948|MEDDRA:10000870|MEDDRA:10000871|MEDDRA:10000873|MEDDRA:10024342|MEDDRA:10027890|MEDDRA:10027895|MEDDRA:10059439|MEDDRA:10060392|NCIT:C4861|NCIT:C7171|SNOMEDCT:22331004|SNOMEDCT:278170009|SNOMEDCT:413441006|MEDGEN:7319|ICD9:206.0|HP:0004845|GARD:525|ICD0:9891/3|ICD10CM:C93.0|MIM:151380|SNOMEDCT_US_2025_09_01:91859000|http://id.who.int/icd/entity/517546180
disease,MONDO:0007908,multiple symmetric lipomatosis,biolink:Disease,expanded,preexisting,GARD:6957,Multiple symmetric lipomatosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007908|DOID:14116|OMIM:151800|orphanet:2398|EFO:1000737|UMLS:C0023804|UMLS:C0028253|MESH:D008069|MEDDRA:10084240|MEDDRA:10084242|NCIT:C4392|SNOMEDCT:238902007|SNOMEDCT:65245004|MEDGEN:7349|GARD:6957|MIM:151800|SNOMEDCT_US_2025_09_01:238902007|SNOMEDCT_US_2025_09_01:65245004
disease,MONDO:0007909,familial multiple lipomatosis,biolink:Disease,expanded,preexisting,GARD:12925,Familial multiple lipomatosis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007909|DOID:0070518|OMIM:151900|orphanet:199276|UMLS:C1275273|UMLS:C3489413|MESH:D000071070|MEDDRA:10081235|SNOMEDCT:404063007|SNOMEDCT:766888002|MEDGEN:698553|GARD:12925|MIM:151900|ORDO:199276|SNOMEDCT_US_2025_09_01:766888002
disease,MONDO:0007920,lymphatic malformation 5,biolink:Disease,expanded,preexisting,GARD:3324,Lymphedema praecox,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007920|DOID:0070213|OMIM:153200|orphanet:90186|UMLS:C0238261|UMLS:C1704424|UMLS:C4746631|MESH:C562467|MEDDRA:10025285|MEDDRA:10054461|SNOMEDCT:400040008|SNOMEDCT:77123007|MEDGEN:1648463|ICD10:I89.0|GARD:3324|MIM:153200|ORDO:90186|SNOMEDCT_US_2025_09_01:234098006|SNOMEDCT_US_2025_09_01:400040008
disease,MONDO:0007921,yellow nail syndrome,biolink:Disease,expanded,preexisting,GARD:184,Yellow nail syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007921|DOID:0050468|OMIM:153300|orphanet:662|EFO:1001452|UMLS:C0221348|MESH:D056684|MEDDRA:10048244|NCIT:C85238|SNOMEDCT:400211001|MEDGEN:113164|ICD10:L60.5|GARD:184|ICD10CM:L60.5|MIM:153300|SNOMEDCT_US_2025_09_01:400211001|http://id.who.int/icd/entity/47812081
disease,MONDO:0007922,lymphedema-distichiasis syndrome,biolink:Disease,expanded,preexisting,GARD:333,Distichiasis-lymphedema syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007922|DOID:0111509|OMIM:153400|orphanet:33001|UMLS:C0265345|UMLS:C2675066|MESH:C537710|MESH:C567188|NCIT:C128191|SNOMEDCT:8634009|MEDGEN:75566|GARD:333|MIM:153400|ORDO:33001|SNOMEDCT_US_2025_09_01:8634009
disease,MONDO:0007949,Marshall syndrome,biolink:Disease,expanded,preexisting,GARD:6984,Marshall syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007949|DOID:0111510|OMIM:154780|orphanet:560|UMLS:C0265235|MESH:C536025|NCIT:C128115|SNOMEDCT:33410002|MEDGEN:82694|GARD:6984|MIM:154780|ORDO:560|SNOMEDCT_US_2025_09_01:33410002|http://id.who.int/icd/entity/1401051186
disease,MONDO:0007953,Binder syndrome,biolink:Disease,expanded,preexisting,GARD:6992,Binder syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007953|DOID:14683|OMIM:155050|orphanet:1248|UMLS:C0220692|MESH:C536036|MEDDRA:10075843|MEDDRA:10075844|SNOMEDCT:715985008|MEDGEN:66318|GARD:6992|MIM:155050|SNOMEDCT_US_2025_09_01:715985008
disease,MONDO:0007969,Melkersson-Rosenthal syndrome,biolink:Disease,expanded,preexisting,GARD:7010,Melkersson-Rosenthal syndrome,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0007969|DOID:1761|OMIM:155900|orphanet:2483|EFO:1001039|UMLS:C0025235|MESH:D008556|MEDDRA:10027166|NCIT:C84886|SNOMEDCT:215617000|SNOMEDCT:37770007|MEDGEN:6291|ICD10:G51.2|GARD:7010|ICD10CM:G51.2|MIM:155900|SNOMEDCT_US_2025_09_01:2511001
